transaction_date,settlement_date,activity,symbol,quantity,price,total_amount,source_row,record_id,source_hash
2026-03-27,2026-03-27,Non resident tax,SPMO,1446.0,0.0,-69.65,39,f68471ffe8ff4cd9,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-03-27,2026-03-27,Dividend,SPMO,1446.0,0.0,464.35,40,5154007a27d3b266,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-03-27,2026-03-27,Non resident tax,RSP,902.0,0.0,-109.8,41,357816f96eba0d06,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-04-07,2026-04-07,Non resident tax,PFF,5302.0,0.0,-112.91,36,9780422201686c07,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-04-07,2026-04-07,Dividend,PFF,5302.0,0.0,752.71,37,9b491a68b79e606a,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-04-17,2026-04-20,Buy,VNQ,20.0,96.64,-1942.75,31,4bd09d3f2d87fb08,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-04-17,2026-04-20,Buy,SPMO,15.0,128.23,-1933.39,32,8fc7d2e61d00c02f,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-04-17,2026-04-20,Buy,RSP,10.0,203.14,-2041.35,33,9c9e01395301af8f,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-04-17,2026-04-20,Buy,PFF,63.0,31.46,-1991.93,34,91de2b28bb0207e9,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-04-17,2026-04-20,Buy,IWY,7.0,277.79,-1954.48,35,93524fc5ae859cc7,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-05-06,2026-05-06,Dividend,PFF,5365.0,0.0,752.84,29,ce40196da5256b7c,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-05-06,2026-05-06,Non resident tax,PFF,5365.0,0.0,-112.93,30,5e006ed8418d4b86,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-05-15,2026-05-18,Buy,VNQ,22.0,93.99,-2077.72,24,5919b20e6e44ee5e,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-05-15,2026-05-18,Buy,RSP,10.0,201.66,-2026.55,25,63c46fe7822198c5,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-05-15,2026-05-18,Buy,SPMO,14.0,143.93,-2024.97,26,028e32f3e61dbb61,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-05-15,2026-05-18,Buy,IWY,7.0,293.04,-2061.23,27,6f1f50caf182957b,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-05-15,2026-05-18,Buy,PFF,64.0,31.32,-2014.43,28,5e673f31ea64431a,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-04,2026-06-04,Non resident tax,PFF,5429.0,0.0,-112.7,22,3fcecb8e832f0e62,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-04,2026-06-04,Dividend,PFF,5429.0,0.0,751.36,23,93ea9c05f1adbfc1,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-05,2026-06-08,Buy,VNQ,21.0,96.85,-2043.8,17,4bb3f358a2b72a8e,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-05,2026-06-08,Buy,RSP,10.0,208.7,-2096.95,18,ef16879b8482aa51,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-05,2026-06-08,Buy,SPMO,14.0,147.5,-2074.95,19,072aed4c988b0d36,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-05,2026-06-08,Buy,IWY,7.0,291.9,-2053.25,20,b434c5a477629a06,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-05,2026-06-08,Buy,PFF,65.0,30.96,-2022.32,21,b963bf674a4f4947,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-18,2026-06-18,Dividend,IWY,671.0,0.0,182.74,15,3e258589647122a7,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-18,2026-06-18,Non resident tax,IWY,671.0,0.0,-27.41,16,15217a94952728fe,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-26,2026-06-26,Non resident tax,SPMO,1489.0,0.0,-54.75,9,df89a51e6eddd975,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-26,2026-06-26,Non resident tax,VNQ,1907.0,0.0,-244.69,10,199ffb158139b1c8,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-26,2026-06-26,Dividend,SPMO,1489.0,0.0,365.03,11,1282097ef7830d46,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-26,2026-06-26,Dividend,RSP,932.0,0.0,755.05,12,cf764410b5f798f0,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-26,2026-06-26,Non resident tax,RSP,932.0,0.0,-113.26,13,6ea950933ddf35ff,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-06-26,2026-06-26,Dividend,VNQ,1907.0,0.0,1631.25,14,8fe45483cda1e921,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-07-08,2026-07-09,Buy,SPMO,13.0,148.57,-1941.36,4,93a8cffe4b076825,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-07-08,2026-07-09,Buy,VNQ,21.0,97.4,-2055.35,5,eb0787d3445109b7,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-07-08,2026-07-09,Buy,RSP,10.0,211.73,-2127.24,6,05b8651fda830757,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-07-08,2026-07-09,Buy,IWY,7.0,281.35,-1979.4,7,d9def1b255672068,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
2026-07-08,2026-07-09,Buy,PFF,66.0,30.3,-2009.61,8,085a25998579069d,37b647d13b92c0c056b10f28de8d960194e9976c31302d45e787470ecce5cd12
